MAL11E,CBA1R8C1
CCK955,CCK 600
OT,OT
,nal1200
,CCK1500
,
1211.3452,1615.90863
1211.85452,1616.61487
1211.89497,1616.66212
1211.96023,1616.7309
1212.34724,1616.7839
1212.67235,1617.18852
1212.89932,1617.24121
1212.91487,1617.53801
1212.93215,1617.69023
1212.9708,1617.71495
1213.01385,1617.87521
1213.28701,1618.12011
1213.31772,1618.17238
1213.38558,1618.2869
1213.46276,1618.44944
1213.54068,1618.49083
1213.71512,1618.55504
1213.81222,1619.15018
1213.85039,1619.19027
1213.88378,1619.24915
1214.033,1619.45631
1214.04701,1619.79764
1214.10044,1619.95303
1214.13553,1620.02962
1214.25451,1620.07939
1214.42304,1620.23069
1214.47056,1620.27738
1214.49409,1620.61988
1214.54746,1621.0039
1214.5988,1621.05055
1214.64027,1621.10531
1214.7022,1621.2839
1214.72553,1621.42258
1214.79199,1621.51786
1215.04687,1621.56858
1215.10075,1621.59543
1215.12395,1622.16782
1215.81323,1622.37139
1216.04806,1622.63576
1216.89981,1622.67194
1216.92046,1622.79658
1216.96936,1622.9057
1217.05759,1622.97343
1217.25005,1623.03361
1217.51187,1623.10918
1217.66198,1623.5362
1217.73313,1623.80155
1218.05346,1623.85766
1218.11845,1624.10761
1218.15071,1624.25368
1218.28493,1624.3016
1218.45275,1624.36254
1218.63802,1624.49544
1218.7083,1624.61611
1218.74796,1624.69003
1218.82276,1624.78671
1219.00889,1624.95423
1219.37141,1625.34428
1219.58771,1626.18379
1219.609,1626.35496
1219.62793,1626.46745
1219.68792,1626.5021
1219.96002,1626.58818
1220.13481,1626.61387
1220.38361,1626.84759
1220.62836,1626.9814
1220.69326,1627.7813
1220.84261,1627.93508
1221.13011,1628.02217
1221.27648,1628.04763
1221.35161,1628.59561
1221.43102,1628.74517
1221.44691,1628.77395
1221.61456,1628.8176
1221.64769,1628.8759
1221.69248,1628.92532
1222.27788,1629.74798
1222.60314,1629.79518
1222.71024,1629.86973
1223.22704,1629.91632
1223.29814,1629.9585
1223.41325,1630.06538
1223.59332,1630.29085
1223.72659,1630.68895
1223.96883,1630.83528
1223.98635,1631.34981
1224.45774,1631.39739
1224.51845,1631.46317
1224.54119,1631.9418
1224.58006,1632.0941
1224.87615,1632.36411
1224.95922,1632.49296
1225.00361,1632.57521
1225.09805,1632.82278
1225.1688,1633.1951
1225.22439,1633.23409
1225.69283,1633.27779
1225.75466,1633.31674
1225.873,1633.66708
1226.05565,1633.74106
1226.08755,1633.79534
1226.5895,1633.83201
1226.60561,1634.30438
1226.62993,1634.37039
1226.71955,1634.47265
1226.82269,1634.50183
1226.88387,1634.57883
1227.26395,1634.86325
1227.55502,1634.94349
1228.06111,1635.40825
1228.10659,1635.5826
1228.19722,1635.96985
1228.26322,1636.14629
1228.42661,1636.20104
1228.59013,1636.26781
1228.77209,1636.60529
1228.79841,1636.85655
1228.8714,1636.93834
1228.92481,1637.14868
1228.97332,1637.50569
1229.02684,1637.78032
1229.08708,1637.87692
1229.38995,1638.5371
1229.66399,1638.63867
1229.7907,1638.79155
1230.20571,1638.9346
1230.25766,1638.99032
1230.38133,1639.15018
1230.45497,1639.24448
1230.56623,1639.3556
1230.70865,1639.87114
1230.92714,1639.91637
1231.04792,1640.00994
1231.10438,1640.28899
1231.12726,1640.3265
1231.14611,1640.50117
1231.19055,1640.83338
1231.21088,1641.05087
1231.91018,1641.12834
1232.19201,1641.1559
1232.67802,1641.23423
1232.71273,1641.31183
1233.02862,1641.37765
1233.15897,1641.48443
1233.35995,1642.17467
1233.40927,1642.2145
1233.70103,1642.59322
1233.73906,1642.65397
1233.88236,1642.70716
1234.02807,1642.78893
1234.07444,1643.15811
1234.17409,1643.20461
1234.58477,1643.31729
1234.74464,1643.66954
1234.82532,1643.8329
1234.91148,1643.90996
1235.09592,1644.01778
1235.26797,1644.03854
1235.61695,1644.13436
1235.64255,1644.26989
1235.74418,1644.62398
1235.92837,1644.71745
1236.32247,1645.18169
1236.40501,1645.42683
1236.4645,1645.54633
1236.50247,1645.74353
1236.57886,1645.82011
1236.97906,1645.90514
1237.07532,1646.74757
1237.26228,1646.99025
1237.3019,1647.0583
1237.40008,1647.13143
1237.79284,1647.33885
1238.02097,1647.41871
1238.08113,1647.45089
1238.21139,1647.517
1238.24188,1647.59809
1238.27495,1647.63996
1238.2974,1648.13358
1238.32379,1648.39593
1238.36946,1648.45538
1238.40747,1648.81353
1239.19033,1648.88285
1239.23774,1648.94842
1239.34927,1649.04983
1239.60217,1649.26303
1239.75598,1649.30619
1239.93036,1649.90128
1239.97627,1650.06324
1240.3824,1650.08757
1240.41652,1650.13083
1240.48006,1650.42257
1240.53214,1650.56933
1240.57295,1650.6296
1240.87699,1650.67153
1240.95515,1650.75437
1240.9814,1650.78373
1241.04036,1650.80747
1241.08099,1650.84443
1241.40412,1651.24856
1241.86451,1651.35526
1242.01184,1651.46207
1242.1038,1651.93775
1242.32748,1652.12066
1242.44347,1652.1757
1242.53942,1652.32817
1242.63176,1652.3708
1242.71243,1652.49976
1242.75237,1652.57286
1242.98078,1652.93548
1243.05194,1653.01505
1243.34142,1653.08246
1243.66569,1653.51238
1243.80764,1653.80794
1244.30618,1653.879
1244.34162,1654.08508
1244.47457,1654.16018
1244.82057,1654.50843
1244.90793,1654.84195
1244.92912,1654.89632
1244.97237,1655.22787
1245.02814,1655.27297
1245.08491,1655.41275
1245.17372,1655.76446
1245.24155,1655.90487
1245.31735,1656.1538
1245.33992,1656.23563
1245.44875,1656.29384
1246.24512,1656.6359
1246.37507,1656.85515
1246.49015,1656.90686
1246.67542,1657.35137
1246.72283,1657.45176
1246.81784,1657.73973
1246.87987,1658.22782
1246.95462,1658.47548
1247.1519,1658.64212
1247.25974,1659.00297
1247.3075,1659.0475
1247.3539,1659.42863
1247.49575,1659.50886
1247.81687,1659.53578
1247.97845,1659.80084
1248.22431,1659.99638
1248.25802,1660.51338
1248.30236,1660.65901
1248.34945,1660.84319
1248.59511,1660.89648
1248.71048,1660.96389
1248.88847,1661.15258
1249.12284,1661.24355
1249.2743,1661.27279
1249.46557,1661.38063
1249.52595,1662.02697
1249.89311,1662.36224
1249.91185,1662.41995
1250.05099,1662.49352
1250.31901,1663.30912
1250.34991,1663.37217
1250.36641,1663.79255
1250.53801,1663.85486
1250.94153,1663.87879
1251.00365,1663.92945
1251.1419,1664.15401
1251.1943,1664.41893
1251.2187,1665.0349
1251.33048,1665.29301
1251.58981,1665.34205
1251.85482,1665.38251
1251.89835,1665.49335
1251.91594,1665.66316
1251.95336,1665.69728
1251.99545,1665.74967
1252.03343,1665.8382
1252.0565,1666.19132
1252.62381,1666.38212
1252.71613,1666.47842
1252.97896,1666.76753
1253.00984,1666.9419
1253.27256,1667.04392
1253.41854,1667.49735
1253.65164,1667.63193
1253.69116,1667.87949
1253.72764,1667.94916
1253.75857,1668.02169
1253.91179,1668.2466
1254.09283,1668.3773
1254.12212,1668.52078
1254.29944,1668.59389
1254.32934,1668.78141
1254.63461,1668.92719
1254.69256,1668.97695
1254.73655,1669.09008
1254.78811,1669.2043
1254.84565,1669.55966
1254.88528,1669.58902
1255.66097,1669.69366
1255.69408,1669.90705
1255.71366,1670.67511
1255.88419,1670.71967
1256.09485,1670.7961
1256.21779,1670.95348
1256.26453,1671.02789
1256.61796,1671.10222
1256.72921,1671.21767
1256.75521,1671.69687
1256.99436,1672.15954
1257.08865,1672.27672
1257.16271,1672.35092
1257.24641,1672.64614
1257.31486,1672.84927
1257.59488,1672.91348
1257.6405,1672.99
1257.76486,1673.27034
1257.87375,1673.38633
1257.90994,1673.46851
1257.93157,1673.94035
1257.97631,1673.96323
1258.11309,1674.14227
1258.9602,1674.18316
1259.28713,1674.28488
1259.64185,1674.32611
1259.66173,1674.4379
1259.74396,1674.82178
1259.81858,1675.41128
1260.15532,1675.484
1260.22421,1675.53319
1260.29457,1675.81047
1260.32397,1675.90188
1260.36358,1676.04885
1260.56332,1676.34712
1260.79387,1676.53988
1260.82825,1676.85626
1260.94961,1677.45518
1261.22074,1677.58588
1261.28212,1677.6884
1261.51017,1677.71414
1261.61091,1678.13253
1261.98921,1678.1698
1262.15633,1678.43044
1262.50206,1678.44907
1262.55734,1679.04235
1262.60288,1679.16378
1262.61881,1679.25995
1262.73805,1679.3387
1262.85088,1679.8471
1264.1363,1679.9501
1264.45315,1680.07185
1264.46829,1680.44519
1264.50278,1680.46127
1264.53325,1680.57499
1264.56132,1681.27507
1264.58795,1681.36822
1264.63374,1681.40301
1264.66152,1681.46426
1264.99739,1681.74061
1265.02589,1681.88999
1265.1426,1682.19951
1265.28766,1682.30336
1265.37991,1682.4904
1265.83882,1682.83144
1265.9078,1682.96456
1265.93882,1682.99075
1265.95911,1683.04286
1266.11489,1683.4159
1266.30544,1683.46992
1266.37142,1683.92649
1266.70861,1683.97464
1266.9569,1684.00638
1266.98314,1685.02747
1267.01545,1685.14018
1267.15782,1685.23752
1267.17907,1685.26222
1267.20406,1685.79195
1267.24445,1685.90646
1267.47285,1686.04218
1267.53385,1686.42751
1267.89994,1686.45883
1268.73548,1687.02103
1268.84394,1687.45069
1268.85871,1687.55664
1268.90892,1687.65283
1268.95801,1687.72955
1269.2375,1687.92811
1269.29915,1687.97569
1269.62126,1688.11828
1269.68936,1688.2137
1269.7558,1688.63369
1269.85113,1688.71506
1269.89635,1688.79457
1270.17264,1689.06832
1270.32189,1689.12622
1270.38315,1689.36257
1270.48571,1689.43758
1270.60957,1689.48367
1270.64954,1690.30537
1270.68657,1690.32895
1271.11891,1690.56748
1271.41677,1690.74001
1271.44306,1691.17699
1271.47569,1691.20951
1271.81878,1691.26632
1271.84911,1691.46685
1272.02813,1691.66627
1272.06334,1691.98731
1272.26261,1692.03162
1272.37033,1692.09443
1272.4122,1692.15156
1272.45828,1692.54129
1272.84955,1692.57371
1273.05262,1692.69863
1273.09353,1693.39325
1273.18138,1693.45705
1273.26451,1693.51192
1273.30074,1693.70614
1273.33403,1693.85877
1273.35413,1693.98078
1273.47098,1694.38019
1273.55916,1694.45709
1273.95698,1694.59941
1273.97534,1694.65626
1274.00631,1694.73123
1274.02603,1694.94679
1274.52542,1695.161
1274.68373,1695.21843
1274.76818,1695.47181
1275.14634,1695.5099
1275.19252,1695.99365
1275.47868,1696.10361
1275.61167,1696.16855
1275.87129,1696.44961
1275.9738,1696.76729
1276.21804,1696.88059
1276.29819,1696.94211
1276.32332,1696.98508
1276.50714,1697.04369
1276.67863,1697.07446
1277.0963,1697.69082
1277.33368,1697.89959
1277.58324,1698.02519
1277.61181,1698.08562
1277.63695,1698.12774
1277.70355,1698.19178
1277.82839,1698.76186
1278.1747,1698.81684
1278.25386,1698.83483
1278.28894,1699.42192
1278.33612,1699.56725
1278.50178,1699.86856
1278.57778,1700.5355
1278.83611,1700.71857
1278.85575,1700.85588
1279.05804,1701.08123
1279.24851,1701.48609
1279.42501,1701.60188
1279.54225,1702.00802
1279.6477,1702.11337
1279.78516,1702.33094
1279.82114,1702.71442
1279.83707,1702.93351
1279.90133,1703.01004
1280.13163,1703.04724
1280.29872,1703.75531
1280.35866,1703.90916
1280.48023,1704.28962
1280.54569,1704.36468
1280.60152,1704.41645
1280.80139,1704.47935
1281.26426,1705.02946
1281.42587,1705.0593
1281.59501,1705.63337
1281.63919,1705.65518
1281.90922,1705.81499
1282.17805,1705.86793
1282.22199,1706.06798
1282.23913,1706.1851
1282.4454,1706.3173
1282.68986,1706.55861
1282.97134,1706.99748
1283.01236,1707.1482
1283.11376,1707.18499
1283.14714,1707.21232
1283.18175,1707.88139
1283.21628,1707.9841
1283.23807,1708.13607
1283.59829,1708.55328
1283.76346,1708.58778
1283.92503,1708.78869
1284.22162,1708.94911
1284.43347,1709.03544
1284.56695,1709.18582
1284.75245,1709.38048
1284.91436,1709.81115
1285.06566,1710.11133
1285.11892,1710.42462
1285.23739,1710.53084
1285.33805,1710.56992
1285.47,1710.62445
1285.52567,1710.7708
1285.5599,1710.84291
1285.58805,1711.14351
1285.61434,1711.22397
1285.63188,1711.71725
1285.94272,1711.80912
1286.05767,1711.84004
1286.08237,1711.88984
1286.14035,1712.26963
1286.16973,1712.52656
1286.4244,1712.57116
1286.71359,1712.94002
1286.96814,1712.99716
1287.20429,1713.12536
1287.51788,1713.17303
1287.58146,1713.54334
1287.73608,1713.60041
1287.76361,1713.63989
1287.77784,1713.91752
1288.00961,1714.56334
1288.0486,1714.79514
1288.08173,1715.05147
1288.23836,1715.74946
1288.2904,1715.82214
1288.56235,1715.85612
1288.72542,1716.41491
1289.45305,1716.48233
1289.48623,1716.7682
1289.77845,1716.80788
1289.82501,1717.1107
1289.86754,1717.43638
1289.93639,1717.97544
1290.078,1718.03189
1290.21744,1718.06946
1290.41669,1718.283
1290.44441,1718.73748
1290.66721,1718.8214
1290.92367,1718.90884
1290.96046,1719.0458
1291.16338,1719.30648
1291.35907,1719.38779
1291.41914,1719.42755
1291.44592,1719.82427
1291.49096,1719.97097
1291.60575,1720.0508
1291.74735,1720.1536
1291.93787,1720.30963
1291.95392,1720.36153
1292.00703,1720.5691
1292.19673,1720.69374
1292.2431,1720.84902
1292.31331,1720.93106
1293.04017,1721.47203
1293.43616,1721.51149
1293.65196,1721.6001
1293.78926,1722.28193
1293.81216,1722.30662
1294.0326,1722.8674
1294.25492,1723.14315
1294.72711,1723.17765
1294.76114,1723.32476
1294.95719,1724.47247
1295.08488,1724.59625
1295.29566,1724.6566
1295.4009,1724.73492
1295.60724,1724.90558
1295.80501,1724.94942
1295.85564,1725.03108
1296.07372,1725.07288
1296.10072,1725.20019
1296.20373,1725.42211
1296.22473,1726.14993
1296.28303,1726.25645
1296.33044,1726.37308
1296.36724,1726.88746
1296.73364,1727.07961
1296.79091,1727.55631
1297.15529,1728.14466
1297.47678,1728.27431
1297.68547,1728.39693
1297.78248,1728.47066
1297.92815,1728.57213
1297.94798,1728.75352
1297.96709,1728.81837
1298.24672,1729.05019
1298.33464,1729.40244
1298.35872,1729.5587
1298.47673,1729.61747
1298.50178,1729.65759
1298.52976,1729.7271
1298.9131,1730.31371
1299.00084,1730.34847
1299.03238,1730.38046
1299.05781,1730.50541
1299.16838,1730.8576
1299.27884,1731.51086
1299.55527,1731.6124
1299.79258,1731.64572
1299.83052,1731.72573
1300.00878,1732.07525
1300.11149,1732.13304
1300.2278,1732.38976
1300.26317,1732.55289
1300.46146,1732.63198
1300.57473,1732.92927
1300.90974,1733.46236
1301.1127,1733.5121
1301.15932,1733.67524
1301.21432,1733.72558
1301.32368,1733.89621
1301.50054,1733.94747
1301.53514,1734.55414
1301.70045,1734.618
1302.21552,1734.92816
1302.30769,1735.03395
1302.63628,1735.63886
1302.88511,1735.7637
1302.92243,1735.81331
1303.0005,1735.8773
1303.06098,1735.92894
1303.22292,1736.03184
1303.3288,1736.35793
1303.49138,1736.40852
1303.50474,1736.56078
1303.55058,1736.60122
1303.59879,1736.837
1303.94509,1736.98755
1303.96089,1737.08385
1304.00989,1737.71918
1304.23995,1737.766
1304.32594,1737.83353
1304.52333,1738.04514
1304.72415,1738.42773
1304.84933,1738.49175
1305.30904,1738.60833
1305.46337,1738.63839
1305.52028,1738.87989
1305.54919,1738.93032
1305.70104,1739.03237
1305.85945,1739.54096
1306.04783,1739.88264
1306.08909,1740.07106
1306.12051,1740.16604
1306.19693,1740.39114
1306.60768,1740.52016
1307.03649,1740.84863
1307.31532,1740.88856
1307.75065,1740.9694
1307.90681,1741.56369
1308.08144,1741.62123
1308.41658,1742.12611
1308.43221,1742.24898
1308.50039,1742.6349
1308.52451,1742.67587
1308.6376,1742.9296
1308.7847,1743.0298
1308.88069,1743.09239
1309.0585,1743.3485
1309.60828,1743.37503
1309.73103,1743.4435
1309.83783,1744.02722
1310.09008,1744.45453
1310.10776,1744.5089
1310.30452,1744.66058
1310.45324,1744.8073
1310.83892,1744.82623
1310.90586,1744.90764
1311.32145,1745.82916
1311.35593,1745.88575
1311.72149,1746.29107
1311.84506,1746.32344
1311.93936,1746.40587
1312.03525,1746.44605
1312.44002,1746.78859
1312.55026,1746.89159
1312.57165,1747.66437
1312.63751,1748.01884
1312.68875,1748.19677
1312.96479,1748.30034
1313.34433,1748.35116
1313.4003,1748.50259
1313.4452,1748.64497
1313.47478,1748.72854
1313.5195,1748.85931
1313.57668,1749.11884
1313.70578,1749.47784
1313.80354,1749.56884
1313.98266,1749.6945
1314.20143,1749.85786
1314.37982,1750.14003
1314.68456,1750.39261
1314.74601,1750.55879
1314.93391,1750.68798
1315.18823,1750.76882
1315.23248,1750.8741
1315.58124,1750.9245
1315.65108,1751.69126
1315.67114,1751.74322
1315.69164,1752.15497
1316.19364,1752.33583
1316.29889,1752.7221
1316.35172,1753.28007
1316.37853,1753.51705
1316.75458,1753.56253
1316.91333,1753.71298
1316.96569,1753.79045
1317.0172,1754.0637
1317.03669,1754.28549
1317.09448,1754.52859
1317.51052,1754.57988
1317.78001,1754.71483
1317.89172,1755.40337
1317.93543,1755.54654
1317.99414,1755.57808
1318.0352,1755.61728
1318.35717,1755.67305
1318.38057,1756.24963
1318.40954,1756.56546
1318.41957,1756.70576
1318.469,1756.74299
1318.54028,1756.94482
1318.66237,1757.13653
1319.00453,1757.18103
1319.10102,1757.20842
1319.35184,1757.64325
1319.38457,1758.08887
1319.42161,1758.11655
1319.77536,1758.27433
1319.94154,1758.37154
1320.00705,1758.5728
1320.0924,1758.92264
1320.26966,1758.95813
1320.48805,1759.629
1320.82602,1759.67403
1320.90142,1760.22723
1320.93698,1760.47216
1321.03585,1760.77762
1321.07015,1760.90953
1321.09935,1760.95905
1321.12442,1762.16518
1321.40741,1763.65284
1321.45098,1763.70658
1321.53561,1763.73587
1321.55955,1763.83058
1321.5771,1764.03794
1321.91187,1764.19943
1321.96175,1764.24269
1322.1085,1764.56777
1322.14584,1764.60239
1322.34928,1764.65686
1322.83171,1765.20215
1322.93227,1765.26988
1323.01146,1765.38268
1323.03845,1766.25238
1323.18816,1766.40475
1323.20846,1766.43297
1323.23618,1766.66006
1323.56773,1766.74008
1323.64525,1766.80501
1323.72736,1766.84692
1324.02252,1766.88733
1324.14804,1767.01346
1324.75217,1767.58293
1324.82027,1767.60864
1324.91176,1767.65482
1324.95689,1767.70744
1325.01919,1767.95393
1325.10733,1768.10644
1325.1412,1768.53777
1325.29698,1768.83089
1325.39645,1768.92154
1325.51579,1769.10296
1325.82145,1769.32368
1325.86891,1769.36815
1325.86945,1769.60118
1325.99015,1769.69874
1326.00803,1770.31837
1326.25308,1770.37537
1326.36462,1770.41882
1326.42217,1770.45164
1326.72399,1770.51601
1326.94356,1770.54994
1327.05102,1770.68102
1327.08303,1770.85551
1327.13798,1771.1168
1327.20945,1771.16711
1327.4286,1771.24802
1327.45596,1772.03046
1327.49649,1772.09181
1328.24685,1772.24375
1328.30942,1772.30847
1328.34634,1772.35659
1328.48131,1772.46497
1328.52403,1772.70457
1328.59198,1772.8938
1329.11585,1773.04263
1329.27537,1773.10256
1329.29999,1773.83755
1329.31912,1774.00117
1329.39856,1774.14401
1329.72707,1774.24921
1329.80223,1774.28399
1329.82823,1774.49205
1329.86426,1774.54388
1330.1099,1774.74936
1330.71757,1775.17149
1330.88799,1775.29918
1331.02345,1775.35752
1331.27597,1775.96724
1331.63945,1776.15209
1331.67122,1776.44048
1331.79134,1776.53049
1331.8718,1776.92707
1331.90579,1776.98659
